id,Municipios,Postos,Latitude,Longitude,Anos,Meses,Total,Dia1,Dia2,Dia3,Dia4,Dia5,Dia6,Dia7,Dia8,Dia9,Dia10,Dia11,Dia12,Dia13,Dia14,Dia15,Dia16,Dia17,Dia18,Dia19,Dia20,Dia21,Dia22,Dia23,Dia24,Dia25,Dia26,Dia27,Dia28,Dia29,Dia30,Dia31,Ano_inicial,Ano_final,Primeiro_mes,Ultimo_mes,Meses_de_Falha,Intervalo_dias,Total_Falhas,Intervalo_anos,Intervalo_meses,dias_medidos,Porcentagem_dias_Falhas,Anos_de_Falha,Anos_completos_medidos,Porcentagem_anos_Falhas
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,1,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,2,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,3,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,4,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,5,"136,8","0,0","0,0","12,8","0,0","7,1","0,0","4,0","6,6","0,0","0,0","0,0","29,5","19,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","57,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,6,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","888,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,7,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,8,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,9,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,10,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,11,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2014,12,"999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0","999,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2015,1,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2015,2,"66,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","23,2","0,0","0,0","0,0","4,3","2,3","2,4","0,0","34,4","888,0","888,0","888,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
769,Amontada,VARZEA DA CAL,"-3,3802777777778","-39,98125",2015,3,"206,1","19,3","16,2","0,0","0,0","0,0","0,0","9,1","6,2","0,0","0,0","18,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","82,0","23,0","0,0","0,0","24,0","0,0","0,0","0,0","8,0","0,0",2014,2024,5,10,122,4021,3753,11,132,268,"93,33",11,0,"100,0"
